name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Spiro-01 sp900769955	4680	S	921	2	923	0.00002
MGYG000004865	6084	S	5	0	5	0.00000
Brachyspira aalborgi	984	S	2463	115	2578	0.00006
MGYG000001906	2807	S	27841	13129	40970	0.00096
CAG-484 sp900321895	5565	S	18	1	19	0.00000
MGYG000004459	5660	S	2768	19	2787	0.00007
CAG-196 sp900549855	3844	S	955	153	1108	0.00003
CAG-196 sp002102975	4126	S	20	2	22	0.00000
MGYG000003506	4604	S	4	6	10	0.00000
Zag1 sp900769355	1063	S	55	17	72	0.00000
Zag1 sp900767135	957	S	6	1	7	0.00000
Zag1 sp000437435	1430	S	5	0	5	0.00000
Zag1 sp900752845	2831	S	4	0	4	0.00000
MGYG000000422	833	S	3	0	3	0.00000
Zag1 sp900556295	1000	S	3	0	3	0.00000
Zag1 sp001917115	713	S	1	0	1	0.00000
CAG-306 sp000980375	863	S	72	1	73	0.00000
MGYG000003930	5085	S	2	0	2	0.00000
UMGS1477 sp900553845	3925	S	63	14	77	0.00000
UMGS951 sp900547585	625	S	32	1	33	0.00000
Zag111 sp900555325	2791	S	7	1	8	0.00000
MGYG000002077	3006	S	6	1	7	0.00000
Zag111 sp002103105	5722	S	5	1	6	0.00000
MGYG000000385	764	S	1	0	1	0.00000
Zag111 sp004558955	3182	S	1	0	1	0.00000
Zag111 sp900551965	5047	S	1	0	1	0.00000
RUG841 sp900772035	5823	S	9	3	12	0.00000
MGYG000003857	5017	S	2	1	3	0.00000
UMGS1585 sp900766355	986	S	1	2	3	0.00000
UMGS1585 sp900553205	1032	S	1	2	3	0.00000
UBA1221 sp900770525	1023	S	5	0	5	0.00000
QHMH01 sp003258795	910	S	4	0	4	0.00000
QAMI01 sp900554095	2765	S	4	0	4	0.00000
Gastranaerophilus phascolarctosicola	2863	S	1	0	1	0.00000
Bilophila wadsworthia	2073	S	7480	3683	11163	0.00026
Bilophila sp900553145	2481	S	146	15	161	0.00000
Bilophila sp900550745	5630	S	119	24	143	0.00000
MGYG000001832	2717	S	33	0	33	0.00000
MGYG000002706	3742	S	6	1	7	0.00000
Desulfovibrio piger	2025	S	570	619	1189	0.00003
Desulfovibrio sp900319575	4010	S	387	40	427	0.00001
Desulfovibrio legallii	515	S	365	433	798	0.00002
Desulfovibrio desulfuricans	3637	S	323	60	383	0.00001
Desulfovibrio fairfieldensis	1986	S	305	210	515	0.00001
Desulfovibrio desulfuricans_A	3094	S	113	434	547	0.00001
MGYG000004670	5881	S	64	6	70	0.00000
MGYG000004864	6083	S	38	144	182	0.00000
Desulfovibrio sp002159665	2814	S	8	0	8	0.00000
Desulfovibrio sp900540515	3890	S	2	1	3	0.00000
Nitratidesulfovibrio vulgaris	6069	S	123	7	130	0.00000
MGYG000000566	1091	S	8	3	11	0.00000
Mailhella sp900541395	3068	S	5	0	5	0.00000
MGYG000004659	5869	S	3	0	3	0.00000
Mailhella sp900553065	1072	S	2	0	2	0.00000
Mailhella sp900555975	5078	S	2	0	2	0.00000
MGYG000004649	5859	S	2	0	2	0.00000
UBA2834 sp004561445	5778	S	4088	983	5071	0.00012
TM7x sp900556355	1798	S	2110	350	2460	0.00006
TM7x sp900555425	4034	S	5	0	5	0.00000
TM7x sp900557595	5487	S	2	0	2	0.00000
MGYG000000376	747	S	1	0	1	0.00000
Helicobacter_D pullorum	2014	S	715	3366	4081	0.00010
Helicobacter_D winghamensis	2036	S	7	7	14	0.00000
HGM08974 sp900766555	4480	S	226	55	281	0.00001
Helicobacter_A rappini	2035	S	145	167	312	0.00001
Helicobacter_B macacae	2247	S	57	41	98	0.00000
Helicobacter_B sp001854545	3446	S	29	10	39	0.00000
Helicobacter_F sp002287135	4708	S	16	13	29	0.00000
MGYG000003438	4532	S	2	1	3	0.00000
Aliarcobacter butzleri	3343	S	519	367	886	0.00002
Campylobacter_A curvus	2575	S	46	48	94	0.00000
Campylobacter_A concisus_G	3433	S	32	172	204	0.00000
Campylobacter_A concisus_R	2127	S	2	4	6	0.00000
Campylobacter_A concisus_I	3429	S	2	10	12	0.00000
Campylobacter_A concisus_F	3431	S	2	3	5	0.00000
Campylobacter_A concisus_P	3432	S	2	11	13	0.00000
Campylobacter_D coli_B	3304	S	2	113	115	0.00000
Campylobacter sp900753405	1685	S	63	47	110	0.00000
Campylobacter fetus	1077	S	3	0	3	0.00000
Campylobacter_B sp900539505	1726	S	1	0	1	0.00000
Fusobacterium_B sp900545035	2437	S	884	176	1060	0.00002
Fusobacterium_B sp900542625	5504	S	185	388	573	0.00001
Fusobacterium nucleatum_E	1403	S	166	270	436	0.00001
Fusobacterium vincentii	2059	S	84	996	1080	0.00003
Fusobacterium periodonticum_D	2028	S	5	468	473	0.00001
Fusobacterium periodonticum_B	2062	S	5	297	302	0.00001
Fusobacterium polymorphum	2249	S	3	122	125	0.00000
Fusobacterium nucleatum	2243	S	1	11	12	0.00000
Fusobacterium_A ulcerans_A	3594	S	119	180	299	0.00001
Fusobacterium_A sp900549465	1579	S	47	177	224	0.00001
Fusobacterium_A sp900764925	6046	S	16	31	47	0.00000
Fusobacterium_A varium_A	1800	S	6	3	9	0.00000
Cetobacterium_A sp900766645	1048	S	1	0	1	0.00000
Leptotrichia wadei_A	3653	S	12	911	923	0.00002
Sneathia amnii	5720	S	4	9	13	0.00000
CAG-312 sp900760665	5705	S	685	1560	2245	0.00005
CAG-312 sp002405555	4544	S	275	121	396	0.00001
MGYG000003846	5006	S	3	0	3	0.00000
CAG-312 sp900545705	871	S	2	5	7	0.00000
UMGS1490 sp900547395	1475	S	6	0	6	0.00000
UMGS1490 sp900552245	1601	S	1	0	1	0.00000
MGYG000004418	5614	S	4	0	4	0.00000
MGYG000001791	2671	S	1	0	1	0.00000
Akkermansia sp900766865	4499	S	155	141	296	0.00001
MGYG000003447	4542	S	14	4	18	0.00000
Akkermansia sp001580195	3362	S	5	125	130	0.00000
Akkermansia muciniphila_B	3455	S	4	107	111	0.00000
Akkermansia sp900548895	5736	S	3	1	4	0.00000
Victivallis vadensis	3477	S	461	117	578	0.00001
Victivallis sp900551245	5704	S	7	0	7	0.00000
Victivallis sp900761715	4317	S	5	0	5	0.00000
MGYG000000720	1304	S	4	0	4	0.00000
UMGS1518 sp900552575	1599	S	258	22	280	0.00001
UBA11452 sp003526375	1101	S	191	507	698	0.00002
MGYG000001792	2672	S	15	0	15	0.00000
UBA1829 sp900760615	2777	S	44	2	46	0.00000
UBA1829 sp900549045	1050	S	1	0	1	0.00000
MGYG000001812	2694	S	6	0	6	0.00000
CAAGGB01 sp900769285	4634	S	9	18	27	0.00000
MGYG000002219	3164	S	207	46	253	0.00001
RUG572 sp900771305	4765	S	6	1	7	0.00000
MGYG000003639	4762	S	2	15	17	0.00000
MGYG000003499	4599	S	1	0	1	0.00000
MGYG000001020	1655	S	2318	249	2567	0.00006
MGYG000004118	5298	S	10	0	10	0.00000
UMGS1590 sp900759105	1826	S	371	252	623	0.00001
UMGS1590 sp900553245	1708	S	6	0	6	0.00000
UMGS1590 sp900552455	1659	S	3	0	3	0.00000
UBA7185 sp900756555	1757	S	30	13	43	0.00000
Acetomicrobium hydrogeniformans	2051	S	1430	210	1640	0.00004
MGYG000003788	4941	S	52	3	55	0.00000
Pyramidobacter piscolens	2431	S	1	0	1	0.00000
Jonquetella anthropi	4861	S	9	0	9	0.00000
An23 sp900544635	5773	S	10	0	10	0.00000
Bruticola sp900772775	3693	S	712	16	728	0.00002
Bruticola sp004554425	1060	S	8	0	8	0.00000
MGYG000002669	3697	S	1	0	1	0.00000
UBA1174 sp900556855	3686	S	272	0	272	0.00001
UBA1436 sp900540405	5696	S	6	0	6	0.00000
CADBRU01 sp900762815	997	S	1	0	1	0.00000
HGM14224 sp900761905	4333	S	86	0	86	0.00000
MGYG000003389	4469	S	64	0	64	0.00000
UBA4248 sp004554395	3676	S	17	0	17	0.00000
MGYG000004312	51	S	10	570	580	0.00001
Methanomassiliicoccus_A intestinalis	27	S	1	50	51	0.00000
Methanomethylophilus alvus	36	S	2	0	2	0.00000
UBA71 sp006954425	48	S	1	1	2	0.00000
Methanobrevibacter_A sp900766745	8	S	401	0	401	0.00001
Methanobrevibacter_A oralis	30	S	4	0	4	0.00000
MGYG000003541	42	S	1	0	1	0.00000
Methanosphaera stadtmanae	33	S	4	0	4	0.00000
Methanosphaera cuniculi	54	S	3	0	3	0.00000
Haloferax massiliensis	23	S	2	0	2	0.00000
